entry_id,entity_type,timestamp,source_ip,geo_location,resource_accessed,auth_method,session_duration,command_sequence,device_fingerprint,auth_status,label
USR_128,user,2026-07-01 08:27:22,192.168.17.98,"Sao Paulo, BR|-23.5451,-46.6280",/user/profile,password,3175,connect -> access_profile -> disconnect,OS:MacOS14|Browser:Safari17|MAC:F0:18:98:44:55:66|Proto:HTTPS,SUCCESS,normal
SVC_145,service_account,2026-07-01 08:27:34,192.168.182.16,"San Francisco, US|37.7680,-122.4241",/db/backup/run,token,34,connect -> access_run -> disconnect,OS:Linux-Kernel6.1|Client:Go-http-client/2.0|MAC:52:54:00:12:34:56|Proto:gRPC,SUCCESS,normal
USR_115,user,2026-07-01 08:27:43,192.168.98.72,"San Francisco, US|37.7775,-122.4168",/api/v1/user/settings,password,614,connect -> access_settings -> disconnect,OS:MacOS14|Browser:Safari17|MAC:F0:18:98:44:55:66|Proto:HTTPS,SUCCESS,normal
USR_108,user,2026-07-01 08:27:54,192.168.246.27,"London, UK|51.5100,-0.1085",/user/profile,password,3162,connect -> access_profile -> disconnect,OS:Windows11|Browser:Chrome120|MAC:AC:DE:48:11:22:33|Proto:HTTPS,SUCCESS,normal
USR_113,user,2026-07-01 08:28:00,192.168.50.18,"Sao Paulo, BR|-23.5476,-46.6276",/api/v1/user/settings,password,1006,connect -> access_settings -> disconnect,OS:Ubuntu22|Browser:Firefox121|MAC:00:1A:2B:3C:4D:5E|Proto:HTTPS,SUCCESS,normal
DEV_138,edge_device,2026-07-01 08:28:09,192.168.188.18,"San Francisco, US|37.7797,-122.4161",/plc/register/read,certificate,53,connect -> access_read -> disconnect,OS:FreeRTOS-v10|Firmware:v3.4.1|MAC:00:80:E1:AA:BB:CC|Proto:MQTT,SUCCESS,normal
USR_107,user,2026-07-01 08:28:19,192.168.179.88,"Chicago, US|41.8765,-87.6260",/email/inbox,password,3530,connect -> access_inbox -> disconnect,OS:Windows11|Browser:Chrome120|MAC:AC:DE:48:11:22:33|Proto:HTTPS,SUCCESS,normal
USR_124,user,2026-07-01 08:28:27,192.168.138.68,"Bangalore, IN|12.9677,77.5934",/document/view,password,854,connect -> access_view -> disconnect,OS:MacOS14|Browser:Safari17|MAC:F0:18:98:44:55:66|Proto:HTTPS,SUCCESS,normal
DEV_135,edge_device,2026-07-01 08:28:50,192.168.96.196,"Chicago, US|41.8757,-87.6294",/firmware/status,certificate,13,connect -> access_status -> disconnect,OS:FreeRTOS-v10|Firmware:v3.4.1|MAC:00:80:E1:AA:BB:CC|Proto:MQTT,SUCCESS,normal
DEV_136,edge_device,2026-07-01 08:28:52,192.168.83.29,"Sao Paulo, BR|-23.5389,-46.6426",/device/heartbeat,certificate,23,connect -> access_heartbeat -> disconnect,OS:EmbeddedLinux|Firmware:v2.1.0|MAC:70:B3:D5:11:22:33|Proto:ModbusTCP,SUCCESS,normal
DEV_132,edge_device,2026-07-01 08:29:20,192.168.245.185,"New York, US|40.7162,-74.0141",/sensor/telemetry/push,certificate,11,connect -> access_push -> disconnect,OS:EmbeddedLinux|Firmware:v2.1.0|MAC:70:B3:D5:11:22:33|Proto:ModbusTCP,SUCCESS,normal
DEV_131,edge_device,2026-07-01 08:29:30,192.168.29.112,"Tokyo, JP|35.6738,139.6557",/edge/config/fetch,certificate,35,connect -> access_fetch -> disconnect,OS:EmbeddedLinux|Firmware:v2.1.0|MAC:70:B3:D5:11:22:33|Proto:ModbusTCP,SUCCESS,normal
USR_104,user,2026-07-01 08:29:36,192.168.60.155,"London, UK|51.5077,-0.1332",/tools/analytics,password,1154,connect -> access_analytics -> disconnect,OS:Ubuntu22|Browser:Firefox121|MAC:00:1A:2B:3C:4D:5E|Proto:HTTPS,SUCCESS,normal
USR_105,user,2026-07-01 08:29:40,192.168.184.167,"London, UK|51.5038,-0.1244",/report/download,password,1761,connect -> access_download -> disconnect,OS:MacOS14|Browser:Safari17|MAC:F0:18:98:44:55:66|Proto:HTTPS,SUCCESS,normal
DEV_141,edge_device,2026-07-01 08:29:59,192.168.194.187,"Bangalore, IN|12.9679,77.5957",/sensor/telemetry/push,certificate,48,connect -> access_push -> disconnect,OS:EmbeddedLinux|Firmware:v2.1.0|MAC:70:B3:D5:11:22:33|Proto:ModbusTCP,SUCCESS,normal
DEV_137,edge_device,2026-07-01 08:30:04,192.168.62.15,"Frankfurt, DE|50.1111,8.6788",/sensor/telemetry/push,certificate,24,connect -> access_push -> disconnect,OS:FreeRTOS-v10|Firmware:v3.4.1|MAC:00:80:E1:AA:BB:CC|Proto:MQTT,SUCCESS,normal
DEV_136,edge_device,2026-07-01 08:30:08,192.168.83.29,"Sao Paulo, BR|-23.5398,-46.6301",/edge/config/fetch,certificate,53,connect -> access_fetch -> disconnect,OS:EmbeddedLinux|Firmware:v2.1.0|MAC:70:B3:D5:11:22:33|Proto:ModbusTCP,SUCCESS,normal
DEV_140,edge_device,2026-07-01 08:30:28,192.168.136.156,"Frankfurt, DE|50.1008,8.6830",/plc/register/read,certificate,19,connect -> access_read -> disconnect,OS:FreeRTOS-v10|Firmware:v3.4.1|MAC:00:80:E1:AA:BB:CC|Proto:MQTT,SUCCESS,normal
USR_129,user,2026-07-01 08:30:43,192.168.65.221,"Bangalore, IN|12.9683,77.5989",/tools/analytics,password,1337,connect -> access_analytics -> disconnect,OS:Windows11|Browser:Chrome120|MAC:AC:DE:48:11:22:33|Proto:HTTPS,SUCCESS,normal
USR_120,user,2026-07-01 08:30:57,192.168.211.9,"London, UK|51.5034,-0.1284",/user/profile,password,2449,connect -> access_profile -> disconnect,OS:MacOS14|Browser:Safari17|MAC:F0:18:98:44:55:66|Proto:HTTPS,SUCCESS,normal
USR_107,user,2026-07-01 08:31:17,192.168.179.72,"Chicago, US|41.8806,-87.6255",/email/inbox,password,3244,connect -> access_inbox -> disconnect,OS:Windows11|Browser:Chrome120|MAC:AC:DE:48:11:22:33|Proto:HTTPS,SUCCESS,normal
USR_117,user,2026-07-01 08:31:24,192.168.156.163,"San Francisco, US|37.7689,-122.4211",/dashboard/home,password,2825,connect -> access_home -> disconnect,OS:Ubuntu22|Browser:Firefox121|MAC:00:1A:2B:3C:4D:5E|Proto:HTTPS,SUCCESS,normal
USR_112,user,2026-07-01 08:31:32,192.168.213.161,"Frankfurt, DE|50.1085,8.6788",/dashboard/home,password,2380,connect -> access_home -> disconnect,OS:MacOS14|Browser:Safari17|MAC:F0:18:98:44:55:66|Proto:HTTPS,SUCCESS,normal
USR_127,user,2026-07-01 08:31:33,192.168.161.175,"Chicago, US|41.8869,-87.6278",/api/v1/user/settings,password,1965,connect -> access_settings -> disconnect,OS:MacOS14|Browser:Safari17|MAC:F0:18:98:44:55:66|Proto:HTTPS,SUCCESS,normal
USR_119,user,2026-07-01 08:31:49,192.168.57.84,"Bangalore, IN|12.9653,77.5992",/email/inbox,password,253,connect -> access_inbox -> disconnect,OS:Windows11|Browser:Chrome120|MAC:AC:DE:48:11:22:33|Proto:HTTPS,SUCCESS,normal
USR_119,user,2026-07-01 08:32:12,192.168.57.84,"Bangalore, IN|12.9822,77.5998",/tools/analytics,password,2999,connect -> access_analytics -> disconnect,OS:Windows11|Browser:Chrome120|MAC:AC:DE:48:11:22:33|Proto:HTTPS,SUCCESS,normal
SVC_144,service_account,2026-07-01 08:32:15,192.168.142.57,"Sao Paulo, BR|-23.5581,-46.6357",/db/backup/run,token,19,connect -> access_run -> disconnect,OS:Linux-Kernel6.1|Client:Go-http-client/2.0|MAC:52:54:00:12:34:56|Proto:gRPC,SUCCESS,normal
SVC_143,service_account,2026-07-01 08:32:34,192.168.64.17,"San Francisco, US|37.7812,-122.4229",/service/sync,token,56,connect -> access_sync -> disconnect,OS:Linux-Kernel6.1|Client:Go-http-client/2.0|MAC:52:54:00:12:34:56|Proto:gRPC,SUCCESS,normal
DEV_135,edge_device,2026-07-01 08:32:38,192.168.96.42,"Chicago, US|41.8803,-87.6259",/device/heartbeat,certificate,19,connect -> access_heartbeat -> disconnect,OS:FreeRTOS-v10|Firmware:v3.4.1|MAC:00:80:E1:AA:BB:CC|Proto:MQTT,SUCCESS,normal
USR_110,user,2026-07-01 08:33:05,192.168.207.12,"Frankfurt, DE|50.1063,8.6818",/dashboard/home,password,412,connect -> access_home -> disconnect,OS:Ubuntu22|Browser:Firefox121|MAC:00:1A:2B:3C:4D:5E|Proto:HTTPS,SUCCESS,normal
USR_120,user,2026-07-01 08:33:31,192.168.211.81,"London, UK|51.4912,-0.1329",/api/v1/user/settings,password,2557,connect -> access_settings -> disconnect,OS:MacOS14|Browser:Safari17|MAC:F0:18:98:44:55:66|Proto:HTTPS,SUCCESS,normal
USR_119,user,2026-07-01 08:34:01,192.168.57.84,"Bangalore, IN|12.9703,77.5884",/dashboard/home,password,1918,connect -> access_home -> disconnect,OS:Windows11|Browser:Chrome120|MAC:AC:DE:48:11:22:33|Proto:HTTPS,SUCCESS,normal
USR_118,user,2026-07-01 08:34:24,185.220.180.104,"Bucharest, RO|44.4323,26.1063",/api/v1/auth/login,password,2,credential_stuff -> auth_failed,OS:Linux|Client:Python-urllib|MAC:00:11:22:33:44:55|Proto:HTTPS,FAILED,credential_stuffing
DEV_133,edge_device,2026-07-01 08:34:27,185.220.180.104,"Bucharest, RO|44.4323,26.1063",/api/v1/auth/login,password,2,credential_stuff -> auth_failed,OS:Linux|Client:Python-urllib|MAC:00:11:22:33:44:55|Proto:HTTPS,FAILED,credential_stuffing
DEV_135,edge_device,2026-07-01 08:34:30,185.220.180.104,"Bucharest, RO|44.4323,26.1063",/api/v1/auth/login,password,2,credential_stuff -> auth_failed,OS:Linux|Client:Python-urllib|MAC:00:11:22:33:44:55|Proto:HTTPS,FAILED,credential_stuffing
DEV_132,edge_device,2026-07-01 08:34:33,185.220.180.104,"Bucharest, RO|44.4323,26.1063",/api/v1/auth/login,password,2,credential_stuff -> auth_failed,OS:Linux|Client:Python-urllib|MAC:00:11:22:33:44:55|Proto:HTTPS,FAILED,credential_stuffing
USR_129,user,2026-07-01 08:34:36,185.220.180.104,"Bucharest, RO|44.4323,26.1063",/api/v1/auth/login,password,2,credential_stuff -> auth_failed,OS:Linux|Client:Python-urllib|MAC:00:11:22:33:44:55|Proto:HTTPS,FAILED,credential_stuffing
USR_106,user,2026-07-01 08:34:39,185.220.180.104,"Bucharest, RO|44.4323,26.1063",/api/v1/auth/login,password,2,credential_stuff -> auth_failed,OS:Linux|Client:Python-urllib|MAC:00:11:22:33:44:55|Proto:HTTPS,FAILED,credential_stuffing
USR_103,user,2026-07-01 08:35:14,192.168.152.9,"San Francisco, US|37.7831,-122.4266",/api/v1/user/settings,password,1889,connect -> access_settings -> disconnect,OS:Windows11|Browser:Chrome120|MAC:AC:DE:48:11:22:33|Proto:HTTPS,SUCCESS,normal
USR_117,user,2026-07-01 08:35:34,192.168.156.163,"San Francisco, US|37.7727,-122.4187",/dashboard/home,password,225,connect -> access_home -> disconnect,OS:Ubuntu22|Browser:Firefox121|MAC:00:1A:2B:3C:4D:5E|Proto:HTTPS,SUCCESS,normal
DEV_137,edge_device,2026-07-01 08:35:56,192.168.62.225,"Frankfurt, DE|50.1181,8.6749",/sensor/telemetry/push,certificate,42,connect -> access_push -> disconnect,OS:FreeRTOS-v10|Firmware:v3.4.1|MAC:00:80:E1:AA:BB:CC|Proto:MQTT,SUCCESS,normal
USR_118,user,2026-07-01 08:36:23,192.168.42.119,"London, UK|51.5132,-0.1277",/dashboard/home,password,2480,connect -> access_home -> disconnect,OS:Ubuntu22|Browser:Firefox121|MAC:00:1A:2B:3C:4D:5E|Proto:HTTPS,SUCCESS,normal
DEV_134,edge_device,2026-07-01 08:36:39,192.168.216.130,"Frankfurt, DE|50.1060,8.6844",/edge/config/fetch,certificate,46,connect -> access_fetch -> disconnect,OS:FreeRTOS-v10|Firmware:v3.4.1|MAC:00:80:E1:AA:BB:CC|Proto:MQTT,SUCCESS,normal
DEV_138,edge_device,2026-07-01 08:36:45,192.168.188.125,"San Francisco, US|37.7759,-122.4224",/edge/config/fetch,certificate,32,connect -> access_fetch -> disconnect,OS:FreeRTOS-v10|Firmware:v3.4.1|MAC:00:80:E1:AA:BB:CC|Proto:MQTT,SUCCESS,normal
USR_123,user,2026-07-01 08:37:01,192.168.37.36,"Sydney, AU|-33.8685,151.2074",/document/view,password,1792,connect -> access_view -> disconnect,OS:Ubuntu22|Browser:Firefox121|MAC:00:1A:2B:3C:4D:5E|Proto:HTTPS,SUCCESS,normal
USR_107,user,2026-07-01 08:37:23,192.168.179.88,"Chicago, US|41.8787,-87.6265",/document/view,password,778,connect -> access_view -> disconnect,OS:Windows11|Browser:Chrome120|MAC:AC:DE:48:11:22:33|Proto:HTTPS,SUCCESS,normal
DEV_132,edge_device,2026-07-01 08:37:46,192.168.245.185,"New York, US|40.7207,-74.0122",/edge/config/fetch,certificate,23,connect -> access_fetch -> disconnect,OS:EmbeddedLinux|Firmware:v2.1.0|MAC:70:B3:D5:11:22:33|Proto:ModbusTCP,SUCCESS,normal
USR_130,user,2026-07-01 08:37:48,192.168.175.138,"San Francisco, US|37.7856,-122.4292",/document/view,password,480,connect -> access_view -> disconnect,OS:MacOS14|Browser:Safari17|MAC:F0:18:98:44:55:66|Proto:HTTPS,SUCCESS,normal
USR_108,user,2026-07-01 08:37:59,192.168.246.27,"London, UK|51.5066,-0.1249",/report/download,password,3284,connect -> access_download -> disconnect,OS:Windows11|Browser:Chrome120|MAC:AC:DE:48:11:22:33|Proto:HTTPS,SUCCESS,normal
USR_101,user,2026-07-01 08:38:26,192.168.7.63,"San Francisco, US|37.7763,-122.4225",/tools/analytics,password,2813,connect -> access_analytics -> disconnect,OS:Windows11|Browser:Chrome120|MAC:AC:DE:48:11:22:33|Proto:HTTPS,SUCCESS,normal
USR_127,user,2026-07-01 08:38:41,192.168.161.175,"Chicago, US|41.8771,-87.6323",/email/inbox,password,342,connect -> access_inbox -> disconnect,OS:MacOS14|Browser:Safari17|MAC:F0:18:98:44:55:66|Proto:HTTPS,SUCCESS,normal
DEV_140,edge_device,2026-07-01 08:38:53,192.168.136.109,"Frankfurt, DE|50.1080,8.6863",/edge/config/fetch,certificate,53,connect -> access_fetch -> disconnect,OS:FreeRTOS-v10|Firmware:v3.4.1|MAC:00:80:E1:AA:BB:CC|Proto:MQTT,SUCCESS,normal
USR_104,user,2026-07-01 08:39:08,192.168.60.7,"London, UK|51.5092,-0.1313",/document/view,password,953,connect -> access_view -> disconnect,OS:Ubuntu22|Browser:Firefox121|MAC:00:1A:2B:3C:4D:5E|Proto:HTTPS,SUCCESS,normal
USR_119,user,2026-07-01 08:39:13,192.168.57.84,"Bangalore, IN|12.9761,77.5961",/api/v1/user/settings,password,1914,connect -> access_settings -> disconnect,OS:Windows11|Browser:Chrome120|MAC:AC:DE:48:11:22:33|Proto:HTTPS,SUCCESS,normal
USR_102,user,2026-07-01 08:39:17,192.168.189.27,"Chicago, US|41.8822,-87.6267",/user/profile,password,2700,connect -> access_profile -> disconnect,OS:Ubuntu22|Browser:Firefox121|MAC:00:1A:2B:3C:4D:5E|Proto:HTTPS,SUCCESS,normal
USR_111,user,2026-07-01 08:39:40,192.168.250.237,"San Francisco, US|37.7708,-122.4222",/user/profile,password,1392,connect -> access_profile -> disconnect,OS:Ubuntu22|Browser:Firefox121|MAC:00:1A:2B:3C:4D:5E|Proto:HTTPS,SUCCESS,normal
USR_127,user,2026-07-01 08:39:58,192.168.161.41,"Chicago, US|41.8818,-87.6267",/email/inbox,password,501,connect -> access_inbox -> disconnect,OS:MacOS14|Browser:Safari17|MAC:F0:18:98:44:55:66|Proto:HTTPS,SUCCESS,normal
USR_108,user,2026-07-01 08:40:13,192.168.246.196,"London, UK|51.5073,-0.1272",/tools/analytics,password,2773,connect -> access_analytics -> disconnect,OS:Windows11|Browser:Chrome120|MAC:AC:DE:48:11:22:33|Proto:HTTPS,SUCCESS,normal
SVC_146,service_account,2026-07-01 08:40:29,192.168.221.132,"New York, US|40.7192,-74.0090",/queue/consume,token,23,connect -> access_consume -> disconnect,OS:Linux-Kernel6.1|Client:Go-http-client/2.0|MAC:52:54:00:12:34:56|Proto:gRPC,SUCCESS,normal
USR_127,user,2026-07-01 08:40:38,192.168.161.203,"Chicago, US|41.8808,-87.6308",/report/download,password,3539,connect -> access_download -> disconnect,OS:MacOS14|Browser:Safari17|MAC:F0:18:98:44:55:66|Proto:HTTPS,SUCCESS,normal
USR_130,user,2026-07-01 08:40:46,192.168.175.138,"San Francisco, US|37.7738,-122.4139",/email/inbox,password,2377,connect -> access_inbox -> disconnect,OS:MacOS14|Browser:Safari17|MAC:F0:18:98:44:55:66|Proto:HTTPS,SUCCESS,normal
DEV_139,edge_device,2026-07-01 08:40:53,192.168.169.122,"Chicago, US|41.8822,-87.6257",/device/heartbeat,certificate,37,connect -> access_heartbeat -> disconnect,OS:FreeRTOS-v10|Firmware:v3.4.1|MAC:00:80:E1:AA:BB:CC|Proto:MQTT,SUCCESS,normal
USR_127,user,2026-07-01 08:41:02,192.168.161.175,"Chicago, US|41.8846,-87.6297",/tools/analytics,password,1512,connect -> access_analytics -> disconnect,OS:MacOS14|Browser:Safari17|MAC:F0:18:98:44:55:66|Proto:HTTPS,SUCCESS,normal
USR_101,user,2026-07-01 08:41:11,192.168.7.71,"San Francisco, US|37.7783,-122.4210",/api/v1/user/settings,password,1278,connect -> access_settings -> disconnect,OS:Windows11|Browser:Chrome120|MAC:AC:DE:48:11:22:33|Proto:HTTPS,SUCCESS,normal
DEV_138,edge_device,2026-07-01 08:41:38,192.168.188.125,"San Francisco, US|37.7765,-122.4201",/edge/config/fetch,certificate,42,connect -> access_fetch -> disconnect,OS:FreeRTOS-v10|Firmware:v3.4.1|MAC:00:80:E1:AA:BB:CC|Proto:MQTT,SUCCESS,normal
DEV_135,edge_device,2026-07-01 08:41:53,192.168.96.42,"Chicago, US|41.8786,-87.6268",/firmware/status,certificate,35,connect -> access_status -> disconnect,OS:FreeRTOS-v10|Firmware:v3.4.1|MAC:00:80:E1:AA:BB:CC|Proto:MQTT,SUCCESS,normal
DEV_135,edge_device,2026-07-01 08:42:11,192.168.96.42,"Chicago, US|41.8740,-87.6193",/edge/config/fetch,certificate,29,connect -> access_fetch -> disconnect,OS:FreeRTOS-v10|Firmware:v3.4.1|MAC:00:80:E1:AA:BB:CC|Proto:MQTT,SUCCESS,normal
USR_113,user,2026-07-01 08:42:39,192.168.50.12,"Sao Paulo, BR|-23.5555,-46.6394",/email/inbox,password,2976,connect -> access_inbox -> disconnect,OS:Ubuntu22|Browser:Firefox121|MAC:00:1A:2B:3C:4D:5E|Proto:HTTPS,SUCCESS,normal
USR_115,user,2026-07-01 08:42:52,192.168.98.72,"San Francisco, US|37.7807,-122.4154",/report/download,password,3296,connect -> access_download -> disconnect,OS:MacOS14|Browser:Safari17|MAC:F0:18:98:44:55:66|Proto:HTTPS,SUCCESS,normal
DEV_131,edge_device,2026-07-01 08:43:03,192.168.29.112,"Tokyo, JP|35.6793,139.6534",/edge/config/fetch,certificate,50,connect -> access_fetch -> disconnect,OS:EmbeddedLinux|Firmware:v2.1.0|MAC:70:B3:D5:11:22:33|Proto:ModbusTCP,SUCCESS,normal
DEV_142,edge_device,2026-07-01 08:43:25,192.168.172.167,"Singapore, SG|1.3520,103.8153",/edge/config/fetch,certificate,14,connect -> access_fetch -> disconnect,OS:EmbeddedLinux|Firmware:v2.1.0|MAC:70:B3:D5:11:22:33|Proto:ModbusTCP,SUCCESS,normal
DEV_133,edge_device,2026-07-01 08:43:30,192.168.196.46,"Bangalore, IN|12.9720,77.5912",/firmware/status,certificate,42,connect -> access_status -> disconnect,OS:FreeRTOS-v10|Firmware:v3.4.1|MAC:00:80:E1:AA:BB:CC|Proto:MQTT,SUCCESS,normal
USR_129,user,2026-07-01 08:43:58,192.168.65.142,"Bangalore, IN|12.9765,77.5939",/user/profile,password,528,connect -> access_profile -> disconnect,OS:Windows11|Browser:Chrome120|MAC:AC:DE:48:11:22:33|Proto:HTTPS,SUCCESS,normal
USR_110,user,2026-07-01 08:43:59,192.168.207.118,"Frankfurt, DE|50.1068,8.6805",/tools/analytics,password,1799,connect -> access_analytics -> disconnect,OS:Ubuntu22|Browser:Firefox121|MAC:00:1A:2B:3C:4D:5E|Proto:HTTPS,SUCCESS,normal
USR_105,user,2026-07-01 08:44:04,192.168.184.180,"London, UK|51.5095,-0.1306",/tools/analytics,password,2043,connect -> access_analytics -> disconnect,OS:MacOS14|Browser:Safari17|MAC:F0:18:98:44:55:66|Proto:HTTPS,SUCCESS,normal
DEV_140,edge_device,2026-07-01 08:44:15,192.168.136.109,"Frankfurt, DE|50.1068,8.6833",/edge/config/fetch,certificate,49,connect -> access_fetch -> disconnect,OS:FreeRTOS-v10|Firmware:v3.4.1|MAC:00:80:E1:AA:BB:CC|Proto:MQTT,SUCCESS,normal
USR_122,user,2026-07-01 08:44:18,192.168.55.102,"Tokyo, JP|35.6774,139.6478",/tools/analytics,password,2882,connect -> access_analytics -> disconnect,OS:Ubuntu22|Browser:Firefox121|MAC:00:1A:2B:3C:4D:5E|Proto:HTTPS,SUCCESS,normal
USR_121,user,2026-07-01 08:44:31,192.168.17.234,"Frankfurt, DE|50.1085,8.6833",/api/v1/user/settings,password,2687,connect -> access_settings -> disconnect,OS:Ubuntu22|Browser:Firefox121|MAC:00:1A:2B:3C:4D:5E|Proto:HTTPS,SUCCESS,normal
DEV_135,edge_device,2026-07-01 08:44:59,192.168.96.196,"Chicago, US|41.8709,-87.6368",/plc/register/read,certificate,7,connect -> access_read -> disconnect,OS:FreeRTOS-v10|Firmware:v3.4.1|MAC:00:80:E1:AA:BB:CC|Proto:MQTT,SUCCESS,normal
DEV_141,edge_device,2026-07-01 08:45:07,192.168.194.187,"Bangalore, IN|12.9680,77.5935",/firmware/status,certificate,48,connect -> access_status -> disconnect,OS:EmbeddedLinux|Firmware:v2.1.0|MAC:70:B3:D5:11:22:33|Proto:ModbusTCP,SUCCESS,normal
USR_106,user,2026-07-01 08:45:31,192.168.115.208,"London, UK|51.5090,-0.1204",/dashboard/home,password,1897,connect -> access_home -> disconnect,OS:Windows11|Browser:Chrome120|MAC:AC:DE:48:11:22:33|Proto:HTTPS,SUCCESS,normal
USR_107,user,2026-07-01 08:45:54,192.168.179.72,"Chicago, US|41.8824,-87.6306",/email/inbox,password,1937,connect -> access_inbox -> disconnect,OS:Windows11|Browser:Chrome120|MAC:AC:DE:48:11:22:33|Proto:HTTPS,SUCCESS,normal
USR_102,user,2026-07-01 08:46:04,192.168.189.27,"Chicago, US|41.8780,-87.6348",/document/view,password,308,connect -> access_view -> disconnect,OS:Ubuntu22|Browser:Firefox121|MAC:00:1A:2B:3C:4D:5E|Proto:HTTPS,SUCCESS,normal
USR_123,user,2026-07-01 08:46:14,192.168.37.68,"Sydney, AU|-33.8689,151.2079",/report/download,password,1655,connect -> access_download -> disconnect,OS:Ubuntu22|Browser:Firefox121|MAC:00:1A:2B:3C:4D:5E|Proto:HTTPS,SUCCESS,normal
DEV_134,edge_device,2026-07-01 08:46:22,198.51.100.106,"Frankfurt, DE|50.1109,8.6821",/sensor/telemetry/push,token,450,connect -> replay_token -> query,OS:Android14|Browser:MobileSafari|MAC:DE:AD:BE:EF:00:01|Proto:HTTP/1.1,SUCCESS,device_spoofing
SVC_144,service_account,2026-07-01 08:46:46,192.168.142.59,"Sao Paulo, BR|-23.5489,-46.6374",/service/sync,token,55,connect -> access_sync -> disconnect,OS:Linux-Kernel6.1|Client:Go-http-client/2.0|MAC:52:54:00:12:34:56|Proto:gRPC,SUCCESS,normal
USR_106,user,2026-07-01 08:46:52,192.168.115.72,"London, UK|51.5100,-0.1201",/tools/analytics,password,2616,connect -> access_analytics -> disconnect,OS:Windows11|Browser:Chrome120|MAC:AC:DE:48:11:22:33|Proto:HTTPS,SUCCESS,normal
SVC_144,service_account,2026-07-01 08:47:12,192.168.142.57,"Sao Paulo, BR|-23.5510,-46.6313",/metrics/export,token,20,connect -> access_export -> disconnect,OS:Linux-Kernel6.1|Client:Go-http-client/2.0|MAC:52:54:00:12:34:56|Proto:gRPC,SUCCESS,normal
USR_115,user,2026-07-01 08:47:17,192.168.98.117,"San Francisco, US|37.7784,-122.4214",/api/v1/user/settings,password,2008,connect -> access_settings -> disconnect,OS:MacOS14|Browser:Safari17|MAC:F0:18:98:44:55:66|Proto:HTTPS,SUCCESS,normal
USR_117,user,2026-07-01 08:47:32,192.168.156.44,"San Francisco, US|37.7760,-122.4193",/dashboard/home,password,2851,connect -> access_home -> disconnect,OS:Ubuntu22|Browser:Firefox121|MAC:00:1A:2B:3C:4D:5E|Proto:HTTPS,SUCCESS,normal
USR_119,user,2026-07-01 08:48:01,192.168.57.176,"Bangalore, IN|12.9721,77.5907",/user/profile,password,2895,connect -> access_profile -> disconnect,OS:Windows11|Browser:Chrome120|MAC:AC:DE:48:11:22:33|Proto:HTTPS,SUCCESS,normal
USR_129,user,2026-07-01 08:48:04,192.168.65.142,"Bangalore, IN|12.9717,77.5971",/user/profile,password,1535,connect -> access_profile -> disconnect,OS:Windows11|Browser:Chrome120|MAC:AC:DE:48:11:22:33|Proto:HTTPS,SUCCESS,normal
